icon,record_type,id,name,mesh,plugin
m\Tx_key_standard_01.tga,MiscItem,key_fetid_dreugh_grotto,Preserved Ancient Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_fg_nchur,Ancient Dwemer Door Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_galmis,Dagoth Galmis's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_gen_tomb,Tomb Door Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_gindrala,Standard Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_gnisis_eggmine,Gnisis Eggmine Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_gro-bagrat,Basement Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_gshipwreck,A Simple Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_gustav_chest,Key to Gustav's chest,m\Key_Standard_01.nif,Morrowind/Bloodmoon
m\Tx_key_standard_01.tga,MiscItem,key_gyldenhul,Key to Gyldenhul,m\Key_Standard_01.NIF,Morrowind/Bloodmoon
m\Tx_key_standard_01.tga,MiscItem,key_habinbaesslaves_01,Habinbaes Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_hanarai_assutlanipal,Small Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_hasphat_antabolis,Hasphat Antabolis' Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_hasphat_antabolis2,Small Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_helvi,Helvi's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_hinnabi,Simple Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_hinnabislaves_01,Hinnabi Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_hlaalo_manor,Hlaalo Manor Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_hlormarenslaves_01,Hlormaren Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_hodlismod,Simple Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_huleen's_hut,Key to Huleen's Hut,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_ienasa,Ienasa Radas's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_impcomsecrdoor,Worn Imperial Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_irgola,Simple Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_itar,Itar's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_ivrosa,Ivrosa Verethi's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_j'zhirr,J'zhirr's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_jeanne,Jeanne's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_kagouti_colony,Rusty Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_keelraniur,Small Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_kind,Kind's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_kogoruhn_sewer,Lower Kogoruhn Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_kudanatslaves_01,Kudanat Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_llethervari_01,Llether Vari's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_llethrimanor_01,Llethri Manor Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_madach_room,Madach Room Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_malpenixblonia_01,Malpenix Blonia's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_marvani_tomb,"An old, ashy key",m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_maryn,Maren House Key,m\Key_Standard_01.NIF,Morrowind/Bloodmoon
m\Tx_key_standard_01.tga,MiscItem,key_mebastien,Mebastien's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_menta_na,Menta Na's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_mette,Mette's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_miles,Shiny Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_minabi,Simple Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_minabislaves_01,Minabi Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_ministry_cells,Ministry of Truth Cell Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_ministry_ext,Ministry of Truth Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_ministry_sectors,Ministry of Truth Sector Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_miun_gei,Shiny Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_molagmarslaves_01,Molag Mar Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_morvaynmanor,Morvayn Manor Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_murudius_01,Murudius' Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_nedhelas,Nedhelas' key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_nelothtelnaga,Key to Tel Naga,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_nelothtelnaga2,Key to Tel Naga,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_nelothtelnaga3,Key to Tel Naga,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_nelothtelnaga4,Key to Tel Naga,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_neranomanor,Key to Nerano Manor,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_nileno_dorvayn,Small Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_nuncius,Nuncius' key,m\Key_Standard_01.NIF,Morrowind/Bloodmoon
m\Tx_key_standard_01.tga,MiscItem,key_nuncius2,Nuncius' key,m\Key_Standard_01.NIF,Morrowind/Bloodmoon
m\Tx_key_standard_01.tga,MiscItem,key_nund,Simple Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_obscure_alit_warren,Worn Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_odral_helvi,Odral Helvi's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_odros,Dagoth Odros's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_olms_storage,St. Olms Storage Room Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_oritius,A Small Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_orvas_dren,Orvas Dren's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_panatslaves_01,Panat Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_pellecia aurrus,Redoran Iron Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_persius mercius,Iron Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_pirate,Pirate Captain's Key,m\Key_Standard_01.NIF,Morrowind/Bloodmoon
m\Tx_key_standard_01.tga,MiscItem,key_ra'zhid,Simple Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_ralen_hlaalo,Small Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_redoran_basic,Redoran Iron Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_redoran_treasury,Dralor Treasury Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_relien_rirne,Small Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_rotheranslaves_01,Rotheran Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_rothran,Slave Cell Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_sadrithmoraslaves_01,Sadrith Mora Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_saetring,Small Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_sarethimanor_01,Llethri Manor Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_saturanslaves_01,Saturan Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_savilecagekey,Savile's Slavepod Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_savilecagekey02,Savile's Slavepod Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_sethan,Llorayna Sethan's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_shaadnius,Sha-Adnius  Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_shaadniusslaves_01,Sha-Adnius Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_shashev,Shashev's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_shilipuran,Shilipuran's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_shipwreck9-11,Rusty Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_shushanslaves_01,Shushan Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_shushishi,Bandit's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_shushishislaves,Slave key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_sinsibadonslaves_01,Sinsibadon Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_sirilonwe,Sirilonwe's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_skeleton,Rusty Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_slave_addamasartus,Addamasartus Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_standard_01,Standard Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_standard_01_darvam hlaren,Darvam Hlaren's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_standard_01_hassour zainsub,Standard Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_standard_01_pel_fort_prison,Fort Pelagiad Prison Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_standard_01_pel_guard_tower,Pelagiad Guard Tower Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_standard_darius_chest,Chest Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_suranslaves_01,Suran Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_table_Mudan00,Dwemer key to table in Mudan,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_telaruhnslaves_01,Tel Aruhn Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_telbranoraslaves_01,Tel Branora Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_telbranoratower,Simple Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_telvosjailslaves_01,Tel Vos Jail Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_tgbt,Nads Tharen's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_thendas,Thendas key,m\Key_Standard_01.NIF,Morrowind/Tribunal
m\Tx_key_standard_01.tga,MiscItem,key_thorek,Thorek's Key,m\Key_Standard_01.nif,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_tukushapal_1,Rusty Old Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_tureynul,Dagoth Tureynul's key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_tuvesobeleth_01,Tuveso Beleth's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_ulvil,Ulvil's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_varoprivate,Private Quarters Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_varostorage,Key to Varo Tradehouse Storage,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_velas,A worn key,m\Key_Standard_01.NIF,Morrowind/Tribunal
m\Tx_key_standard_01.tga,MiscItem,key_venimmanor,Venim Manor Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_viveclizardheadslave_01,Lizard's Head Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_vivectelvannislaves_01,Telvanni Canalworks Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_volrina_01,Volrina Quarra's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_vorarhelas,Vorar Helas' Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_widow_vabdas,Widow Vabdas' Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_yagram,Yagrum's Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_yakanalitslaves_01,Yakanalit Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_yinglingbasement,Yngling Manor Basement Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_zainsipiluslaves_01,Zainsipilu Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,key_zebabislaves_01,Zebabi Slave Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,mamaea cell key,Crude Bronze Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_standard_01.tga,MiscItem,mamaea quarters key,Small Shiny Key,m\Key_Standard_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_Andalen_chest,Key to Andalen chest,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_Ashmelech,Key to Asmelech,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_Ashmelech_chest,Key to Asmelech chest,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_Dubdilla,Old Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_Forge of Rolamus,Ancient daedric Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_Gimothran_tomb,Key to Gimothran tomb,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_Mudan_Dragon,Dwemer Guardian Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_Nchuleftingth,Key to Nchuleftingth,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_Nchuleftingth_chest,Key to Nchuleftingth chest,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_Omaren_chest,Key to Omaren chest,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_Rethandus_chest,Key to Rethandus chest,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_Rethandus_tomb,Key to Rethandus tomb,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_Senim_tomb,An old tomb key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_Tharys_chest,Tharys chest key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_ald_redaynia,Chest Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_archcanon_private,Archcanon's Private Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_ashalmawia_prisoncell,Ancient daedric Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_ashurninibi,Ancient daedric Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_ashurninibi_lost,"Ancient, rusted Daedric Key",m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_assemanu_02,Old Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_caius_cosades,Caius Cosades' Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_dawnvault,Tower of Dawn Vault Key,m\Key_Temple_01.nif,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_duskvault,Tower of Dusk Vault Key,m\Key_Temple_01.nif,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_falaanamo,Old Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_hvaults1,Hlaalu Vaults Outer Key,m\Key_Temple_01.nif,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_hvaults2,Hlaalu Vaults Inner Key,m\Key_Temple_01.nif,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_ibardad_tomb,"Ancient, rusted Daedric Key",m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_omani_01,Omani Manor Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_rvaults1,Upper Redoran Vault Key,m\Key_Temple_01.nif,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_saryoni,Saryoni's Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_summoning_room,Summoning Room Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_tel_aruhn_slave1,Imayn Slave Cage Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_temple_01,Temple Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_trib_dwe00,Dwemer key,m\Key_Temple_01.nif,Morrowind/Tribunal
m\Tx_key_temple_01.tga,MiscItem,key_trib_dwe01,Dwemer key,m\Key_Temple_01.nif,Morrowind/Tribunal
m\Tx_key_temple_01.tga,MiscItem,key_trib_dwe02,Dwemer key,m\Key_Temple_01.nif,Morrowind/Tribunal
m\Tx_key_temple_01.tga,MiscItem,key_tvault,Telvanni Vault Key,m\Key_Temple_01.nif,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_vivec_arena_cell,Arena Cell Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_vivec_hlaalu_cell,Hlaalu Compound Cell Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_vivec_redoran_cell,Redoran Compound Cell Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_vivec_secret,Secret Palace Entrance Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,key_vivec_telvanni_cell,Telvanni Compound Cell Key,m\Key_Temple_01.NIF,Morrowind
m\Tx_key_temple_01.tga,MiscItem,ministry_truth_ext,Ministry of Truth Entrance,m\Key_Temple_01.NIF,Morrowind
m\Tx_muck_shovel_01.tga,MiscItem,misc_de_muck_shovel_01,Muck Shovel,m\Misc_muck_shovel_01.NIF,Morrowind
m\Tx_pot_blue_01.tga,MiscItem,misc_de_pot_blue_01,Blue Glass Pot,m\Misc_pot_blue_01.NIF,Morrowind
m\Tx_pot_blue_01.tga,MiscItem,misc_de_pot_blue_01,Blue Glass Pot,m\Misc_pot_blue_01.NIF,Morrowind/Tribunal
m\Tx_pot_blue_02.tga,MiscItem,misc_de_pot_blue_02,Blue Clay Pot,m\Misc_pot_blue_02.NIF,Morrowind
m\Tx_pot_blue_02.tga,MiscItem,misc_de_pot_blue_02,Blue Clay Pot,m\Misc_pot_blue_02.NIF,Morrowind/Tribunal
m\Tx_pot_glass_peach_01.tga,MiscItem,misc_de_pot_glass_peach_01,Peach Glass Pot,m\Misc_pot_glass_peach_01.NIF,Morrowind
m\Tx_pot_glass_peach_02.tga,MiscItem,misc_de_pot_glass_peach_02,Peach Glass Pot,m\Misc_pot_glass_peach_02.NIF,Morrowind
m\Tx_pot_glass_peach_02.tga,MiscItem,misc_de_pot_glass_peach_02,Peach Glass Pot,m\Misc_pot_glass_peach_02.NIF,Morrowind/Bloodmoon
m\Tx_pot_glass_peach_02.tga,MiscItem,misc_de_pot_glass_peach_02,Peach Glass Pot,m\Misc_pot_glass_peach_02.NIF,Morrowind/Tribunal
m\Tx_pot_green_01.tga,MiscItem,misc_de_pot_green_01,Green Pot,m\Misc_pot_green_01.NIF,Morrowind
m\Tx_pot_mottled_01.tga,MiscItem,misc_de_pot_mottled_01,Clay Pot,m\Misc_pot_mottled_01.NIF,Morrowind
m\Tx_pot_mottled_01.tga,MiscItem,misc_de_pot_mottled_01,Clay Pot,m\Misc_pot_mottled_01.NIF,Morrowind/Bloodmoon
m\Tx_pot_redware_01.tga,MiscItem,misc_de_pot_redware_01,Redware Pot,m\Misc_pot_redware_01.NIF,Morrowind
m\Tx_pot_redware_02.tga,MiscItem,misc_de_pot_redware_02,Redware Pot,m\Misc_pot_redware_02.NIF,Morrowind
m\Tx_pot_redware_03.tga,MiscItem,Misc_DE_pot_redware_03,Redware Pot,m\Misc_pot_redware_03.NIF,Morrowind
m\Tx_pot_redware_04.tga,MiscItem,misc_de_pot_redware_04,Redware Pot,m\Misc_pot_redware_04.NIF,Morrowind
m\Tx_pot_redware_04.tga,MiscItem,misc_de_pot_redware_04_uni,Redware Pot,m\Misc_pot_redware_04.NIF,Morrowind/Tribunal
m\Tx_potion_cheap_01.tga,MiscItem,Misc_flask_grease,Jar of grease,m\Misc_Potion_Cheap_01.nif,Morrowind/Tribunal
m\Tx_rollingpin_01.tga,MiscItem,misc_rollingpin_01,Rolling Pin,m\Misc_rollingpin_01.NIF,Morrowind
m\Tx_shears_01.tga,MiscItem,misc_shears_01,Shears,m\Misc_shears_01.NIF,Morrowind
m\Tx_soulgem_Common.tga,MiscItem,Misc_SoulGem_Common,Common Soul Gem,m\Misc_soulgem_common.NIF,Morrowind
m\Tx_soulgem_Grand.tga,MiscItem,Misc_SoulGem_Grand,Grand Soul Gem,m\Misc_soulgem_grand.NIF,Morrowind
m\Tx_soulgem_Greater.tga,MiscItem,Misc_SoulGem_Greater,Greater Soul Gem,m\Misc_soulgem_greater.NIF,Morrowind
m\Tx_soulgem_Greater.tga,MiscItem,Misc_SoulGem_Greater,Greater Soul Gem,m\Misc_soulgem_greater.NIF,Morrowind/Tribunal
m\Tx_soulgem_Lesser.tga,MiscItem,Misc_SoulGem_Lesser,Lesser Soul Gem,m\Misc_soulgem_lesser.NIF,Morrowind
m\Tx_soulgem_Lesser.tga,MiscItem,Misc_fakesoulgem,Fake Soul Gem,m\Misc_soulgem_lesser.nif,Morrowind
m\Tx_soulgem_Petty.tga,MiscItem,Misc_SoulGem_Petty,Petty Soul Gem,m\Misc_soulgem_petty.NIF,Morrowind
m\Tx_spool_01.tga,MiscItem,misc_spool_01,Spool,m\Misc_spool_01.NIF,Morrowind
m\Tx_vivec_ashmask_01.tga,MiscItem,misc_vivec_ashmask_01,Vivec Ashmask,m\Misc_vivec_ashmask_01.NIF,Morrowind
m\Tx_vivec_ashmask_01.tga,MiscItem,misc_vivec_ashmask_01_fake,Vivec Ashmask,m\Misc_vivec_ashmask_01.NIF,Morrowind
m\misc_Pop_bone00.tga,MiscItem,devote_bone_Pop00,Bone from Pop Je,f\Furn_bone_01.nif,Morrowind
m\misc_Pop_bone00.tga,MiscItem,misc_dwarfbone_unique,Dwarven Bone,f\Furn_bone_01.nif,Morrowind
m\misc_bellows00.tga,MiscItem,misc_de_bellows10,Bellows,m\misc_bellows10.nif,Morrowind
m\misc_bellows00.tga,MiscItem,misc_de_bellows10,Bellows,m\misc_bellows10.nif,Morrowind/Bloodmoon
m\misc_cloth00.tga,MiscItem,misc_de_cloth10,Cloth,m\misc_cloth10.nif,Morrowind
m\misc_cloth00.tga,MiscItem,misc_de_cloth11,Cloth,m\misc_cloth11.nif,Morrowind
m\misc_cloth00.tga,MiscItem,misc_de_foldedcloth00,Folded Cloth,m\misc_foldedcloth00.nif,Morrowind
m\misc_cloth00.tga,MiscItem,misc_de_foldedcloth00,Folded Cloth,m\misc_foldedcloth00.nif,Morrowind/Bloodmoon
m\misc_cloth00.tga,MiscItem,misc_de_foldedcloth00,Folded Cloth,m\misc_foldedcloth00.nif,Morrowind/Tribunal
m\misc_dwe_satchel00.dds,MiscItem,dwemer_satchel00,Dwemer Satchel Pack,m\dwemer_satchel00.NIF,Morrowind/Tribunal
m\misc_dwrv_Ark_cube00.tga,MiscItem,misc_dwrv_ark_cube00,Dwemer puzzle box,m\misc_dwrv_Ark_cube00.nif,Morrowind
