id,name,tags,mod
TR_m7_Narsis_KeyHlaalu2Guest,Second Family Manor Guest Key,key,TR_Mainland
TR_m7_Narsis_KeyHlaalu2General,Second Family Manor Key,key,TR_Mainland
TR_m7_Narsis_KeySecFamSewer,Second Family Manor Sewer Key,key,TR_Mainland
TR_m7_Narsis_KeySecFamSlave,Second Family Manor Slave Key,key,TR_Mainland
TR_m7_Narsis_KeyHlaalu2Vault1,Second Family Vault Key #1,key,TR_Mainland
TR_m7_Narsis_KeyHlaalu2Vault2,Second Family Vault Key #2,key,TR_Mainland
TR_m7_Narsis_KeyHlaalu2Vault3,Second Family Vault Key #3,key,TR_Mainland
key_vivec_secret,Secret Palace Entrance Key,key,Morrowind
TR_m3_seedbag_i3-390-ind,Seed Pack,,TR_Mainland
TR_m4-313_Key_AntiTeleport,Sehutu Labyrinth Pass Key,key,TR_Mainland
T_Imp_PlayNineholesSpace_01a,Select Space,,Tamriel_Data
T_Imp_PlayNineholesSpace_01b,Select Space,,Tamriel_Data
T_Imp_PlayNineholesSpace_01c,Select Space,,Tamriel_Data
T_Imp_PlayNineholesSpace_02a,Select Space,,Tamriel_Data
T_Imp_PlayNineholesSpace_02b,Select Space,,Tamriel_Data
T_Imp_PlayNineholesSpace_02c,Select Space,,Tamriel_Data
T_Imp_PlayNineholesSpace_03a,Select Space,,Tamriel_Data
T_Imp_PlayNineholesSpace_03b,Select Space,,Tamriel_Data
T_Imp_PlayNineholesSpace_03c,Select Space,,Tamriel_Data
TR_m7_SelesRanch_storage,Seles Ranch Storage Key ,key,TR_Mainland
T_Com_UNI_Selkieskin,Selkie Skin,,Tamriel_Data
TR_m1_ITO_FW_KeyEmberKeep04,Selura's Key,key,TR_Mainland
TR_m7_HK_key_selvilo,Selvilo Manor Slave Key,key,TR_Mainland
TR_m2_slave_key_i2-292,Serrudan Slave Key,key,TR_Mainland
misc_skull10,Servant's Skull,,Morrowind
AB_Misc_ComCard04,Seven of Dragons,,OAAB_Data
T_Imp_Card_04,Seven of Dragons,,Tamriel_Data
AB_Misc_ComCard12,Seven of Hours,,OAAB_Data
T_Imp_Card_12,Seven of Hours,,Tamriel_Data
T_Com_SeveredHeadDunmer_01,Severed Head,,Tamriel_Data
T_Com_SeveredHeadDunmer_02,Severed Head,,Tamriel_Data
T_Com_SeveredHeadDunmer_03,Severed Head,,Tamriel_Data
T_Com_Sextant_01,Sextant,,Tamriel_Data
TR_m7_q_HH_Alvynu_GlassShard,Seyda Neen Wreckage Shard,,TR_Mainland
TR_m7_q_HH_Alvynu_GlassShard_x,Seyda Neen Wreckage Shard,,TR_Mainland
TR_m7_q_HH_SeventhFam_SeydaNeen,Seyda Neen Wreckage Shard,,TR_Mainland
TR_m7_SH01_Mine3_key_slaves,SH01M3 Slave Key,key,TR_Mainland
TR_m7_SH08_Cave_2_Key,SH08 Cave 2 Key,key,TR_Mainland
key_shaadnius,Sha-Adnius  Key,key,Morrowind
key_shaadniusslaves_01,Sha-Adnius Slave Key,key,Morrowind
T_Com_Shackles_01,Shackles,,Tamriel_Data
TR_m4_AA_ShalaasaSlaveKey,Shalaasa Samane's Slave Key,key,TR_Mainland
TR_m7_Narsis_KeyShali,Shali Erethi's Key,key,TR_Mainland
TR_m4_Shalmurat_Key,Shalmurat Gate Key,key,TR_Mainland
TR_m7_Narsis_KeySharipu,Sharipu Palirdan's Key,key,TR_Mainland
key_shashev,Shashev's Key,key,Morrowind
misc_shears_01,Shears,,Morrowind
T_He_ShellBowl_01,Shell Bowl,"bowl,shell",Tamriel_Data
T_He_ShellBowl_02,Shell Bowl,"bowl,shell",Tamriel_Data
T_He_ShellPlatter_01,Shell Platter,shell,Tamriel_Data
T_He_ShellPlatter_02,Shell Platter,shell,Tamriel_Data
T_He_ShellPlatter_03,Shell Platter,shell,Tamriel_Data
T_QyC_ShellwareBowl_01,Shellware Bowl,bowl,Tamriel_Data
T_QyC_ShellwareBowl_02,Shellware Bowl,bowl,Tamriel_Data
T_QyC_ShellwareBowl_03,Shellware Bowl,bowl,Tamriel_Data
T_QyC_ShellwareCup_01,Shellware Cup,cup,Tamriel_Data
T_QyC_ShellwareCup_02,Shellware Cup,cup,Tamriel_Data
T_QyC_ShellwareFork,Shellware Fork,fork,Tamriel_Data
T_QyC_ShellwareKnife,Shellware Knife,knife,Tamriel_Data
T_QyC_ShellwarePitcher,Shellware Pitcher,cup,Tamriel_Data
T_QyC_ShellwarePlate_01,Shellware Plate,plate,Tamriel_Data
T_QyC_ShellwarePlate_02,Shellware Plate,plate,Tamriel_Data
T_QyC_ShellwarePlate_03,Shellware Plate,plate,Tamriel_Data
T_QyC_ShellwarePlatter,Shellware Platter,,Tamriel_Data
T_QyC_ShellwareSpoon,Shellware Spoon,spoon,Tamriel_Data
T_QyC_ShellwareVase_01,Shellware Vase,,Tamriel_Data
T_QyC_ShellwareVase_02,Shellware Vase,,Tamriel_Data
key_shilipuran,Shilipuran's Key,key,Morrowind
key_miles,Shiny Key,key,Morrowind
key_miun_gei,Shiny Key,key,Morrowind
TR_m1_Yamanakal_Spoon,Shiny Silver Spoon,spoon,TR_Mainland
TR_m7_Sharai_KeyLegion,Shipal-Sharai Legion Post Key,key,TR_Mainland
TR_m7_Sharai_KeyWarehouse,Shipal-Sharai Warehouse Key,key,TR_Mainland
TR_m7_Narsis_KeyShSai,Shipbuilders and Sailors Key,key,TR_Mainland
TR_m7_HK_key_shipping,Shipping Office Key,key,TR_Mainland
T_De_Music_Shiratar,Shiratar,,Tamriel_Data
key_ebon_tomb,Shrine Key,key,Morrowind
key_shushanslaves_01,Shushan Slave Key,key,Morrowind
AB_Misc_DePillowSilk_01,Silk Pillow,,OAAB_Data
T_He_PillowSilk_01,Silk Pillow,,Tamriel_Data
T_He_PillowSilk_02,Silk Pillow,,Tamriel_Data
T_He_PillowSilk_03,Silk Pillow,,Tamriel_Data
T_He_PillowSilk_04,Silk Pillow,,Tamriel_Data
T_Imp_PillowSilk_01,Silk Pillow,,Tamriel_Data
AB_w_SilverArrow10x,Silver Arrow (10),,OAAB_Data
AB_Misc_SilverBell,Silver Bell,,OAAB_Data
T_Bre_SilverBowl_01,Silver Bowl,bowl,Tamriel_Data
T_Bre_SilverBowl_02,Silver Bowl,bowl,Tamriel_Data
T_Bre_SilverBowl_03,Silver Bowl,bowl,Tamriel_Data
T_Nor_SilverBowl_01,Silver Bowl,bowl,Tamriel_Data
T_Nor_SilverBowl_02,Silver Bowl,bowl,Tamriel_Data
T_Bre_SilverCandlestick_01,Silver Candlestick,,Tamriel_Data
T_Com_CandleStickSilver_01,Silver Candlestick,,Tamriel_Data
T_Com_CandleStickSilver_02,Silver Candlestick,,Tamriel_Data
T_Bre_SilverCup_01,Silver Cup,cup,Tamriel_Data
T_Bre_SilverDish_01,Silver Dish,,Tamriel_Data
T_Bre_SilverGoblet_01,Silver Goblet,cup,Tamriel_Data
T_Nor_SilverGoblet_01,Silver Goblet,cup,Tamriel_Data
T_Imp_HandMirror_01,Silver Hand Mirror,,Tamriel_Data
T_Imp_UNI_HandMirror_Cat,Silver Hand Mirror,,Tamriel_Data
T_Com_MetalPieceSilver_01,Silver Ingot,,Tamriel_Data
T_Com_MetalPieceSilver_02,Silver Ingot,,Tamriel_Data
T_Com_MetalPieceSilver_03,Silver Ingot,,Tamriel_Data
T_Com_Key_03,Silver Key,key,Tamriel_Data
T_He_Key_01,Silver Key,key,Tamriel_Data
TR_i3-279-room,Silver Key,key,TR_Mainland
TR_i3-287_Door,Silver Key,key,TR_Mainland
TR_m2_i386_key3,Silver Key,key,TR_Mainland
TR_m3_OE_ETHrAmbassy_Key,Silver Key,key,TR_Mainland
TR_m7_Sharai_KeyOfficeVault,Silver Key,key,TR_Mainland
TR_Narsis_130_Manor_Key,Silver Key,key,TR_Mainland
T_Bre_SilverPitcher_01,Silver Pitcher,cup,Tamriel_Data
T_Bre_SilverPlate_01,Silver Plate,plate,Tamriel_Data
T_Bre_SilverPlate_02,Silver Plate,plate,Tamriel_Data
T_Bre_SilverPlate_03,Silver Plate,plate,Tamriel_Data
T_Bre_SilverPlate_04,Silver Plate,plate,Tamriel_Data
T_Bre_SilverPlate_05,Silver Plate,plate,Tamriel_Data
T_Bre_SilverPlate_06,Silver Plate,plate,Tamriel_Data
T_Bre_SilverPlate_07,Silver Plate,plate,Tamriel_Data
T_Bre_SilverPlate_08,Silver Plate,plate,Tamriel_Data
T_Bre_SilverPlate_09,Silver Plate,plate,Tamriel_Data
T_Nor_SilverPlate_01,Silver Plate,plate,Tamriel_Data
T_Nor_SilverPlate_02,Silver Plate,plate,Tamriel_Data
T_Nor_SilverPlate_03,Silver Plate,plate,Tamriel_Data
T_Bre_SilverPlatter_01,Silver Platter,,Tamriel_Data
T_Bre_SilverPlatter_02,Silver Platter,,Tamriel_Data
AB_Misc_ComSilverPot_01,Silver Pot,pot,OAAB_Data
T_Bre_SilverPot_01,Silver Pot,pot,Tamriel_Data
AB_Misc_scalesSilver,Silver Scales,,OAAB_Data
AB_Misc_scalesSilverSkew,Silver Scales,,OAAB_Data
T_Imp_SilverScales_01,Silver Scales,,Tamriel_Data
T_Imp_SilverScales_02,Silver Scales,,Tamriel_Data
AB_Misc_ShearsSilver,Silver Shears,,OAAB_Data
T_Com_SilverSpadeHead,Silver Spade Head,,Tamriel_Data
AB_Misc_ComSilverTank_01,Silver Tankard,cup,OAAB_Data
AB_Misc_ComSilverTeapot,Silver Teapot,teapot,OAAB_Data
T_Bre_SilverTray_01,Silver Tray,,Tamriel_Data
T_Nor_SilverVase_01,Silver Vase,,Tamriel_Data
T_Nor_SilverVase_02,Silver Vase,,Tamriel_Data
AB_Misc_scalesSilverWght,Silver Weight,,OAAB_Data
AB_Misc_scalesSilverWghtBig,Silver Weight,,OAAB_Data
T_Imp_SilverWeight_01,Silver Weight,,Tamriel_Data
T_Imp_SilverWeight_02,Silver Weight,,Tamriel_Data
T_Imp_SilverWeight_03,Silver Weight,,Tamriel_Data
T_Imp_SilverWeight_04,Silver Weight,,Tamriel_Data
T_imp_SilverWareBell_01,Silverware Bell,,Tamriel_Data
T_Imp_SilverWareBottle_01,Silverware Bottle,bottle,Tamriel_Data
Misc_Imp_Silverware_Bowl,Silverware Bowl,bowl,Bloodmoon
Misc_Imp_Silverware_Bowl,Silverware Bowl,bowl,Morrowind
misc_imp_silverware_cup,Silverware Cup,cup,Bloodmoon
misc_imp_silverware_cup,Silverware Cup,cup,Morrowind
Misc_Imp_Silverware_Cup_01,Silverware Cup,cup,Morrowind
T_Imp_SilverWareCup_01,Silverware Cup,cup,Tamriel_Data
T_Imp_SilverWareCup_02,Silverware Cup,cup,Tamriel_Data
T_Imp_SilverWareCup_03,Silverware Cup,cup,Tamriel_Data
T_Imp_SilverWareDish_01,Silverware Dish,,Tamriel_Data
T_Imp_SilverWareDish_02,Silverware Dish,,Tamriel_Data
T_Imp_SilverWareFork_01,Silverware Fork,fork,Tamriel_Data
T_Imp_SilverWareKnife_01,Silverware Knife,knife,Tamriel_Data
misc_imp_silverware_pitcher,Silverware Pitcher,cup,Bloodmoon
misc_imp_silverware_pitcher,Silverware Pitcher,cup,Morrowind
misc_imp_silverware_plate_01,Silverware Plate,plate,Bloodmoon
misc_imp_silverware_plate_02,Silverware Plate,plate,Bloodmoon
misc_imp_silverware_plate_03,Silverware Plate,plate,Bloodmoon
misc_imp_silverware_plate_01,Silverware Plate,plate,Morrowind
misc_imp_silverware_plate_02,Silverware Plate,plate,Morrowind
misc_imp_silverware_plate_03,Silverware Plate,plate,Morrowind
T_Imp_SilverWarePlate_01,Silverware Plate,plate,Tamriel_Data
T_Imp_SilverWarePlate_02,Silverware Plate,plate,Tamriel_Data
T_Imp_SilverWarePlate_03,Silverware Plate,plate,Tamriel_Data
T_Imp_SilverWarePlate_04,Silverware Plate,plate,Tamriel_Data
T_Imp_SilverWarePlate_05,Silverware Plate,plate,Tamriel_Data
T_Imp_SilverWarePlate_06,Silverware Plate,plate,Tamriel_Data
T_Imp_SilverWarePot_01,Silverware Pot,pot,Tamriel_Data
T_Imp_SilverWarePot_02,Silverware Pot,pot,Tamriel_Data
T_Imp_SilverWareSpoon_01,Silverware Spoon,spoon,Tamriel_Data
T_Imp_SilverWareTankard_01,Silverware Tankard,cup,Tamriel_Data
T_Imp_SilverWareVase_01,Silverware Vase,,Tamriel_Data
TR_m3-266_misc_staticvase2,Silverware Vase,,TR_Mainland
TR_m3-649_misc_nopickupvasebyS,Silverware Vase,,TR_Mainland
key_assarnud,Simple Key,key,Morrowind
key_eldrar,Simple Key,key,Morrowind
key_hinnabi,Simple Key,key,Morrowind
key_hodlismod,Simple Key,key,Morrowind
key_irgola,Simple Key,key,Morrowind
key_minabi,Simple Key,key,Morrowind
key_nund,Simple Key,key,Morrowind
key_ra'zhid,Simple Key,key,Morrowind
key_telbranoratower,Simple Key,key,Morrowind
TR_m7_KeySinsi,Sinsi Key,key,TR_Mainland
TR_m7_Sinsi_Key,Sinsi Key,key,TR_Mainland
key_sinsibadonslaves_01,Sinsibadon Slave Key,key,Morrowind
key_sirilonwe,Sirilonwe's Key,key,Morrowind
TR_m7_OW_KeySirrilash,Sirrilash Key,key,TR_Mainland
AB_Misc_ComCard02,Six of Books,,OAAB_Data
T_Imp_Card_02,Six of Books,,Tamriel_Data
AB_Misc_ComCard10,Six of Circles,,OAAB_Data
T_Imp_Card_10,Six of Circles,,Tamriel_Data
TR_m7_Narsis_KeySixthFamily,Sixth Family Manor Key,key,TR_Mainland
AB_Misc_6thBell,Sixth House Bell,,OAAB_Data
AB_Misc_6thBowl,Sixth House Bowl,bowl,OAAB_Data
AB_Misc_6thFlute,Sixth House Flute,,OAAB_Data
AB_Mus_6thFlute,Sixth House Flute,,OAAB_Data
AB_Misc_6thMug,Sixth House Mug,,OAAB_Data
AB_Misc_6thPlate01,Sixth House Plate,plate,OAAB_Data
AB_Misc_6thPlate02,Sixth House Plate,plate,OAAB_Data
T_Imp_ColSiyatCigar_01,Siyat Cigar,,Tamriel_Data
T_Com_SkeletonHandL_01,Skeletal Left Hand,,Tamriel_Data
T_Nor_Ski_01,Ski,,Tamriel_Data
T_Nor_SkiPole_01,Ski Pole,,Tamriel_Data
misc_skull00,Skull,,Bloodmoon
misc_skull00,Skull,,Morrowind
AB_Misc_BoneSkelArgSkull,Skull,,OAAB_Data
AB_Misc_BoneSkelArgSkullUpper,Skull,,OAAB_Data
AB_Misc_BoneSkelSkullNoJaw,Skull,,OAAB_Data
AB_Misc_BoneSkelSkullUpper,Skull,,OAAB_Data
T_Com_SkullAlt,Skull,,Tamriel_Data
AB_Misc_GobletSkull,Skull Goblet,cup,OAAB_Data
misc_skull_Skaal,Skull of a Skaal Warrior,,Bloodmoon
TR_m2_q_A9_5_Aryn_Skull,Skull of Aryn Salvarys,,TR_Mainland
T_Dae_UNI_SkullCorruption,Skull of Corruption,,Tamriel_Data
misc_skull_griss,Skull of Griss the Yellow,,Bloodmoon
misc_skull_griss_floor,Skull of Griss the Yellow,,Bloodmoon
TR_SH11_Hunza_Skull1,Skull of Hreimr the Breaker,,TR_Mainland
misc_Skull_Llevule,Skull of Llevule Andrano,,Morrowind
T_Imp_UNI_MadMinaSkull,Skull of Mad Mina Amarant,,Tamriel_Data
TR_SH11_Hunza_Skull2,Skull of Naglak Gra-Mishug,,TR_Mainland
TR_m4_RR_Skull_Naghea,Skull of Queen Naghea,,TR_Mainland
TR_m4_RR_Skull_Ulaqth,Skull of Warchief Ulaqth,,TR_Mainland
AB_Misc_PlaqueSfish01,Slaughterfish,,OAAB_Data
AB_Misc_SfishHead,Slaughterfish Head,,OAAB_Data
TR_m1_Q_OlivieKey,Slave Bracer Key,key,TR_Mainland
key_rothran,Slave Cell Key,key,Morrowind
TR_m7_Hlan_Oek_3_Key,Slave Cell Key,key,TR_Mainland
key_shushishislaves,Slave key,key,Morrowind
TR_i4-292_slavekey,Slave Key,key,TR_Mainland
TR_m7_Cave_1_SlaveKey,Slave Key,key,TR_Mainland
TR_m7_Zarathil_Key,Slave Key,key,TR_Mainland
TR_m7_Narsis_KeySMCell,Slave Market Cell Key,key,TR_Mainland
TR_m7_Narsis_KeySMStorage,Slave Market Storage Key,key,TR_Mainland
TR_m7_JNS_RetirementKey,Slime-Covered Key,key,TR_Mainland
T_Rga_Pot_01,Small Basket,basket,Tamriel_Data
TR_m3-596_key_smallchest,Small Copper Key,key,TR_Mainland
T_Nor_FineWoodCup_02,Small Fine Wood Cup,cup,Tamriel_Data
key_adibael,Small Key,key,Morrowind
key_aldruhn_underground,Small Key,key,Morrowind
key_aldsotha,Small Key,key,Morrowind
key_eldafire,Small Key,key,Morrowind
key_hanarai_assutlanipal,Small Key,key,Morrowind
key_hasphat_antabolis2,Small Key,key,Morrowind
key_keelraniur,Small Key,key,Morrowind
key_nileno_dorvayn,Small Key,key,Morrowind
key_ralen_hlaalo,Small Key,key,Morrowind
key_relien_rirne,Small Key,key,Morrowind
key_saetring,Small Key,key,Morrowind
TR_i3-702_key_small_chest,Small Key,key,TR_Mainland
TR_m1_Duchess_Key_01,Small Key,key,TR_Mainland
TR_m1_key_taaldrun,Small Key,key,TR_Mainland
TR_m3-284_key_Chest01,Small Key,key,TR_Mainland
TR_m3_Kha_10_Key,Small Key,key,TR_Mainland
TR_m4_HH_LloranKey,Small Key,key,TR_Mainland
mamaea quarters key,Small Shiny Key,key,Morrowind
TR_m2_key_smugeler_LN,Smuggler's Key,key,TR_Mainland
T_Com_ShellSnail_01,Snail Shell,shell,Tamriel_Data
T_Com_ShellSnail_02,Snail Shell,shell,Tamriel_Data
AB_Misc_Soap01,Soap,,OAAB_Data
T_Com_Soap_01,Soap,,Tamriel_Data
T_Com_Soap_02,Soap,,Tamriel_Data
T_Com_Soap_03,Soap,,Tamriel_Data
T_Com_Soap_04,Soap,,Tamriel_Data
T_Com_Soap_05,Soap,,Tamriel_Data
TR_m4_q_MG_SorusFlask,Sorus Davor's Flask,bottle,TR_Mainland
TR_m7_Narsis_KeySovor,Sovor Hlothan's Key,key,TR_Mainland
T_De_CardHortSpawn,Spawner,,Tamriel_Data
T_Dwe_Schematic02,Spider Centurion Schematics,,Tamriel_Data
T_Rga_Die_01,Spindie,,Tamriel_Data
T_Com_Sponge_01,Sponge,,Tamriel_Data
misc_spool_01,Spool,,Morrowind
AB_Misc_SpoolLaceDre01,Spool,,OAAB_Data
AB_Misc_SpoolLaceDre02,Spool,,OAAB_Data
AB_Misc_SpoolLaceEmpty,Spool,,OAAB_Data
AB_Misc_SpoolLaceHla01,Spool,,OAAB_Data
AB_Misc_SpoolLaceHla02,Spool,,OAAB_Data
AB_Misc_SpoolLaceInd1,Spool,,OAAB_Data
AB_Misc_SpoolLaceInd2,Spool,,OAAB_Data
AB_Misc_SpoolLaceRed01,Spool,,OAAB_Data
AB_Misc_SpoolLaceRed02,Spool,,OAAB_Data
AB_Misc_SpoolLaceTel01,Spool,,OAAB_Data
AB_Misc_SpoolLaceTel02,Spool,,OAAB_Data
TR_m1_Q50_GO2_FineThread,Spool of Fine Thread,,TR_Mainland
misc_com_wood_spoon_01,Spoon,spoon,Bloodmoon
misc_com_silverware_spoon,Spoon,spoon,Morrowind
misc_com_wood_spoon_01,Spoon,spoon,Morrowind
misc_com_wood_spoon_01_UNI1,Spoon,spoon,Morrowind
misc_com_wood_spoon_01_UNI2,Spoon,spoon,Morrowind
misc_com_wood_spoon_02,Spoon,spoon,Morrowind
AB_Misc_DeBlueSpoon_01,Spoon,spoon,OAAB_Data
T_Bre_WoodSpoon_01,Spoon,spoon,Tamriel_Data
T_Bre_WoodSpoon_02,Spoon,spoon,Tamriel_Data
T_Com_WoodSpoon_a01,Spoon,spoon,Tamriel_Data
T_Com_WoodSpoon_a02,Spoon,spoon,Tamriel_Data
T_Com_WoodSpoon_c01,Spoon,spoon,Tamriel_Data
T_Com_WoodSpoon_c02,Spoon,spoon,Tamriel_Data
T_De_BluewareSpoon01,Spoon,spoon,Tamriel_Data
T_Com_Spyglass01,Spyglass,,Tamriel_Data
T_Ayl_CoinSquare_01,Square Ayleid Coin,,Tamriel_Data
TR_m7_EEC_stinostorage,St. Ino's Storage Key ,key,TR_Mainland
key_olms_storage,St. Olms Storage Room Key,key,Morrowind
TR_m7_Othm_GovernorKey,Staff Quarters Key,key,TR_Mainland
AB_w_StalhrimArrow10x,Stalhrim Arrow (10),,OAAB_Data
key_arrile,Standard Key,key,Morrowind
key_draramu,Standard Key,key,Morrowind
key_gindrala,Standard Key,key,Morrowind
key_standard_01,Standard Key,key,Morrowind
key_standard_01_hassour zainsub,Standard Key,key,Morrowind
T_He_UNI_Startooth,Star Tooth,,Tamriel_Data
T_Dwe_Centurion_Helm_01,Steam Centurion Head,,Tamriel_Data
T_Dwe_Schematic01,Steam Centurion Schematics,,Tamriel_Data
T_Dwe_Centurion_Cuir_01,Steam Centurion Torso,,Tamriel_Data
AB_w_SteelArrow10x,Steel Arrow (10),,OAAB_Data
T_Com_MetalPieceSteel_01,Steel Ingot,,Tamriel_Data
T_Com_Key_29,Steel Key,key,Tamriel_Data
TR_key_i3-686-Cellar,Steel Key,key,TR_Mainland
TR_m2_i386_key2,Steel Key,key,TR_Mainland
TR_m2_ITO_HE_KeyLighthouse,Steel Key,key,TR_Mainland
TR_m2_key_i385,Steel Key,key,TR_Mainland
TR_m7_Narsis_KeyMHStewardQu,Steward's Quarters Key,key,TR_Mainland
T_Imp_Painting_Still_01,Still Life,,Tamriel_Data
T_Imp_Painting_Still_02,Still Life,,Tamriel_Data
T_Imp_Painting_Still_03,Still Life: Exploration,,Tamriel_Data
key_berandas,Stolen Key,key,Morrowind
AB_Misc_DwBust,Stone Dwemer Bust,,OAAB_Data
TR_m3_essstone_i3-128-ind,Stoneflower Essential Oil,,TR_Mainland
T_Bre_StonewareBowl_01,Stoneware Bowl,bowl,Tamriel_Data
T_Bre_StonewareBowl_02,Stoneware Bowl,bowl,Tamriel_Data
T_De_StonewareBowl_01,Stoneware Bowl,bowl,Tamriel_Data
T_De_StonewareBowl_02,Stoneware Bowl,bowl,Tamriel_Data
T_De_StonewareBowl_03,Stoneware Bowl,bowl,Tamriel_Data
T_Nor_StonewareBowl_01,Stoneware Bowl,bowl,Tamriel_Data
T_Yne_StoneBowl_01,Stoneware Bowl,bowl,Tamriel_Data
T_Yne_StoneBowl_02,Stoneware Bowl,bowl,Tamriel_Data
T_Yne_StoneBowl_03,Stoneware Bowl,bowl,Tamriel_Data
T_Yne_StoneChopstick,Stoneware Chopstick,,Tamriel_Data
T_Bre_StonewareCup_01,Stoneware Cup,cup,Tamriel_Data
T_Bre_StonewareCup_02,Stoneware Cup,cup,Tamriel_Data
T_De_StonewareCup_01,Stoneware Cup,cup,Tamriel_Data
T_De_StonewareCup_02,Stoneware Cup,cup,Tamriel_Data
T_Nor_StonewareCup_01,Stoneware Cup,cup,Tamriel_Data
T_Yne_StoneCup,Stoneware Cup,cup,Tamriel_Data
TR_m7_NVA3_De_StonewareCup_01,Stoneware Cup,cup,TR_Mainland
TR_m7_NVA4_De_StonewareCup_01,Stoneware Cup,cup,TR_Mainland
TR_m7_NVA5_De_StonewareCup_01,Stoneware Cup,cup,TR_Mainland
TR_m7_NVA6_De_StonewareCup_01,Stoneware Cup,cup,TR_Mainland
TR_m7_NVA8_De_StonewareCup_01,Stoneware Cup,cup,TR_Mainland
T_Bre_StonewareFlask_01,Stoneware Flask,bottle,Tamriel_Data
T_Nor_StonewareFlask_01,Stoneware Flask,bottle,Tamriel_Data
T_Bre_StonewareJar_01,Stoneware Jar,,Tamriel_Data
T_De_StonewareJug_01,Stoneware Jug,cup,Tamriel_Data
TR_misc_m2-450_staticjug,Stoneware Jug,cup,TR_Mainland
T_Yne_StoneKnife,Stoneware Knife,knife,Tamriel_Data
T_Yne_StoneLadle,Stoneware Ladle,ladle,Tamriel_Data
T_Bre_StonewarePitcher_01,Stoneware Pitcher,cup,Tamriel_Data
T_De_StonewarePitcher_01,Stoneware Pitcher,cup,Tamriel_Data
T_Nor_StonewarePitcher_01,Stoneware Pitcher,cup,Tamriel_Data
T_Yne_StonePitcher,Stoneware Pitcher,cup,Tamriel_Data
TR_m7_NVA3_StonewarePitcher_01,Stoneware Pitcher,cup,TR_Mainland
TR_m7_NVA5_StonewarePitcher_01,Stoneware Pitcher,cup,TR_Mainland
TR_m7_NVA8_StonewarePitcher_01,Stoneware Pitcher,cup,TR_Mainland
T_Bre_StonewarePlate_01,Stoneware Plate,plate,Tamriel_Data
T_De_StonewarePlate_01,Stoneware Plate,plate,Tamriel_Data
T_De_StonewarePlate_02,Stoneware Plate,plate,Tamriel_Data
T_De_StonewarePlate_03,Stoneware Plate,plate,Tamriel_Data
T_De_StonewarePlate_04,Stoneware Plate,plate,Tamriel_Data
T_De_StonewarePlate_05,Stoneware Plate,plate,Tamriel_Data
T_Nor_StonewarePlate_01,Stoneware Plate,plate,Tamriel_Data
T_Yne_StonePlate_01,Stoneware Plate,plate,Tamriel_Data
T_Yne_StonePlate_02,Stoneware Plate,plate,Tamriel_Data
TR_m7_AHPicnicPlate,Stoneware Plate,plate,TR_Mainland
TR_m7_NVA6_StonewarePlate_01,Stoneware Plate,plate,TR_Mainland
TR_m7_NVA8_De_StonewarePlate_01,Stoneware Plate,plate,TR_Mainland
T_Bre_StonewarePlatter_01,Stoneware Platter,,Tamriel_Data
T_De_StonewarePlatter_01,Stoneware Platter,,Tamriel_Data
T_Nor_StonewarePlatter_01,Stoneware Platter,,Tamriel_Data
T_Yne_StonePlatter,Stoneware Platter,,Tamriel_Data
T_De_StonewarePot_01,Stoneware Pot,pot,Tamriel_Data
T_De_StonewarePot_02,Stoneware Pot,pot,Tamriel_Data
T_De_StonewarePot_03,Stoneware Pot,pot,Tamriel_Data
T_Nor_StonewarePot_01,Stoneware Pot,pot,Tamriel_Data
T_Nor_StonewarePot_02,Stoneware Pot,pot,Tamriel_Data
TR_m7_NVA8_De_StonewarePot_01,Stoneware Pot,pot,TR_Mainland
T_Yne_StoneSpoon,Stoneware Spoon,spoon,Tamriel_Data
T_Bre_StonewareTeapot_01,Stoneware Teapot,teapot,Tamriel_Data
T_Yne_StoneTeapot,Stoneware Teapot,teapot,Tamriel_Data
T_Bre_StonewareVase_01,Stoneware Vase,,Tamriel_Data
T_Yne_StoneVase_01,Stoneware Vase,,Tamriel_Data
T_Yne_StoneVase_02,Stoneware Vase,,Tamriel_Data
key_drarayne_thelas,Storage Key,key,Morrowind
TR_m1_key_FW_storage_01,Storage Key,key,TR_Mainland
key_balmorag_tong_02,Storage Room Key,key,Morrowind
key_dulnea_ralaal,Storeroom Key,key,Morrowind
TR_m7_TV8_KT_Key,Storeroom Key,key,TR_Mainland
TR_m7_q_Ns_IC8_strangeRock,Strange Rock,,TR_Mainland
BM_Seeds_UNIQUE,Strange Seeds,key,Bloodmoon
TR_m3_OE_MG_StudyKey,Study Key,key,TR_Mainland
AB_Misc_SturgeonHead,Sturgeon Head,,OAAB_Data
T_De_Music_Sudahk,Sudahk,,Tamriel_Data
key_summoning_room,Summoning Room Key,key,Morrowind
TR_m4_AA_VelTower1_Key,Summoning Room Key,key,TR_Mainland
TR_m3_Sa_supplypackage,Supply Package,,TR_Mainland
TR_Omaynis5_key,Suramond's Trapdoor Key,key,TR_Mainland
key_suranslaves_01,Suran Slave Key,key,Morrowind
misc_6th_ash_hrcs,Suspicious Ash Statue,,Morrowind
TR_m7_Narsis_KeySuvryn,Suvryin Avani's Key,key,TR_Mainland
AB_Misc_BoneSkelArgTail,Tail,,OAAB_Data
AB_Misc_BoneSkelKhaTail,Tail,,OAAB_Data
TR_m3_AT_TailorsKey_1,Tailors and Dyers Hall Key,key,TR_Mainland
